Designator,Pin,PinName,Net,Category,Description
D1,1,,SYS_VIN,二极管,二极管配置:独立式;正向压降(Vf):850mV@5A;直流反向耐压(Vr):100V;整流电流:5A;
D1,2,,BAT+,二极管,二极管配置:独立式;正向压降(Vf):850mV@5A;直流反向耐压(Vr):100V;整流电流:5A;
R32,1,,$9N12,电阻,电阻类型:厚膜电阻;阻值:100kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
R32,2,,SYS_5V,电阻,电阻类型:厚膜电阻;阻值:100kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
R34,1,,GND,电阻,电阻类型:厚膜电阻;阻值:24.9kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
R34,2,,$9N12,电阻,电阻类型:厚膜电阻;阻值:24.9kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
C53,1,,SYS_5V_EN,电容,容值:100nF;精度:±10%;额定电压:50V;温度系数:X7R;
C53,2,,GND,电容,容值:100nF;精度:±10%;额定电压:50V;温度系数:X7R;
R33,1,,$9N29,电阻,电阻类型:厚膜电阻;阻值:100Ω;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R33,2,,SYS_5V_EN,电阻,电阻类型:厚膜电阻;阻值:100Ω;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
LDO1,1,,SYS_5V,其他,输出类型:固定;工作电压:6V;输出电压:3.3V;输出电流:500mA;电源纹波抑制比(PSRR):70dB@(1kHz);输出极性:正极;
LDO1,2,,GND,其他,输出类型:固定;工作电压:6V;输出电压:3.3V;输出电流:500mA;电源纹波抑制比(PSRR):70dB@(1kHz);输出极性:正极;
LDO1,3,,SYS_5V,其他,输出类型:固定;工作电压:6V;输出电压:3.3V;输出电流:500mA;电源纹波抑制比(PSRR):70dB@(1kHz);输出极性:正极;
LDO1,4,,,其他,输出类型:固定;工作电压:6V;输出电压:3.3V;输出电流:500mA;电源纹波抑制比(PSRR):70dB@(1kHz);输出极性:正极;
LDO1,5,,SYS_3V3,其他,输出类型:固定;工作电压:6V;输出电压:3.3V;输出电流:500mA;电源纹波抑制比(PSRR):70dB@(1kHz);输出极性:正极;
C62,1,,GND,电容,容值:1uF;精度:±10%;额定电压:50V;温度系数:X5R;
C62,2,,SYS_5V,电容,容值:1uF;精度:±10%;额定电压:50V;温度系数:X5R;
C63,1,,GND,电容,容值:1uF;精度:±10%;额定电压:50V;温度系数:X5R;
C63,2,,SYS_3V3,电容,容值:1uF;精度:±10%;额定电压:50V;温度系数:X5R;
R44,1,,GND,电阻,电阻类型:厚膜电阻;阻值:1MΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
R44,2,,SYS_5V_EN,电阻,电阻类型:厚膜电阻;阻值:1MΩ;精度:±1%;功率:100mW;最大工作电压:75V;温度系数:±100ppm/℃;
U8,1,,$9N29,IC/模块,二极管配置:独立式;正向压降(Vf):370mV;直流反向耐压(Vr):40V;整流电流:30mA;
U8,2,,BMS_CHIP_ONLINE,IC/模块,二极管配置:独立式;正向压降(Vf):370mV;直流反向耐压(Vr):40V;整流电流:30mA;
U9,1,,$9N29,IC/模块,二极管配置:独立式;正向压降(Vf):370mV;直流反向耐压(Vr):40V;整流电流:30mA;
U9,2,,VBUS,IC/模块,二极管配置:独立式;正向压降(Vf):370mV;直流反向耐压(Vr):40V;整流电流:30mA;
F2,1,,VBUS,保险丝,耐压(Vmax):33V;最大电流(Imax):40A;保持电流(Ihold):500mA;跳闸电流(Itrip):1A;
F2,2,,$9N37,保险丝,耐压(Vmax):33V;最大电流(Imax):40A;保持电流(Ihold):500mA;跳闸电流(Itrip):1A;
X1,1,,OSC_8M_IN,连接器,晶振类型:贴片晶振;频率:8MHz;常温频差:±10ppm;负载电容:12pF;频率稳定度:±20ppm;
X1,2,,GND,连接器,晶振类型:贴片晶振;频率:8MHz;常温频差:±10ppm;负载电容:12pF;频率稳定度:±20ppm;
X1,3,,OSC_8M_OUT,连接器,晶振类型:贴片晶振;频率:8MHz;常温频差:±10ppm;负载电容:12pF;频率稳定度:±20ppm;
X1,4,,GND,连接器,晶振类型:贴片晶振;频率:8MHz;常温频差:±10ppm;负载电容:12pF;频率稳定度:±20ppm;
C40,1,,GND,电容,容值:20pF;精度:±5%;额定电压:50V;温度系数:C0G;
C40,2,,OSC_8M_IN,电容,容值:20pF;精度:±5%;额定电压:50V;温度系数:C0G;
C41,1,,GND,电容,容值:20pF;精度:±5%;额定电压:50V;温度系数:C0G;
C41,2,,OSC_8M_OUT,电容,容值:20pF;精度:±5%;额定电压:50V;温度系数:C0G;
C42,1,,GND,电容,容值:20pF;精度:±5%;额定电压:50V;温度系数:C0G;
C42,2,,OSC_32K_IN,电容,容值:20pF;精度:±5%;额定电压:50V;温度系数:C0G;
C43,1,,GND,电容,容值:20pF;精度:±5%;额定电压:50V;温度系数:C0G;
C43,2,,OSC_32K_OUT,电容,容值:20pF;精度:±5%;额定电压:50V;温度系数:C0G;
X2,1,,OSC_32K_IN,连接器,晶振类型:-;频率:32.768kHz;常温频差:±20ppm;负载电容:12.5pF;
X2,2,,OSC_32K_OUT,连接器,晶振类型:-;频率:32.768kHz;常温频差:±20ppm;负载电容:12.5pF;
U14,1,,,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,2,,OSC_32K_IN,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,3,,OSC_32K_OUT,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,4,,SYS_3V3,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,5,,SYS_3V3,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,6,,SYS_3V3,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,7,,GND,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,8,,OSC_8M_IN,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,9,,OSC_8M_OUT,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,10,,NRST,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,11,,,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,12,,,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,13,,,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,14,,,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,15,,,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,16,,MCU_EXTI5_PA5_SC8815_INT,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,17,,MCU_I2C3_SCL_PA7_SC8815,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,18,,MCU_I2C3_SDA_PA6_SC8815,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,19,,MCU_GPIO_PB0_SC8815_PSTOP,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,20,,MCU_GPIO_PB1_SC8815_#CE,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,21,,,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,22,,,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,23,,,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,24,,,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,25,,MCU_GPIO_PB13_RED_LED,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,26,,MCU_GPIO_PB14_GREEN_LED,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,27,,,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,28,,,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,29,,MCU_USART1_TX_PA9_DEBUG,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,30,,,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,31,,,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,32,,MCU_USART1_RX_PA10_DEBUG,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,33,,MCU_I2C2_SCL_PA11_OLED,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,34,,MCU_I2C2_SDA_PA12_OLED,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,35,,SWDIO,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,36,,SWCLK,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,37,,,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,38,,,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,39,,,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,40,,,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,41,,MUC_GPIO_PD3_BMS_MUX_BTN,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,42,,MUC_GPIO_PB3_BMS_WAKE,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,43,,MUC_EXTI4_PB4_BMS_INT,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,44,,MUC_TIM3_CH2_PB5_BUZZER,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,45,,MCU_I2C1_SCL_PB6_BMS,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,46,,MCU_I2C1_SDA_PB7_BMS,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,47,,MCU_FDCAN1_RX_PB8,IC/模块,CPU内核:ARM-M系列;应用领域:-;
U14,48,,MCU_FDCAN1_TX_PB9,IC/模块,CPU内核:ARM-M系列;应用领域:-;
C44,1,,SYS_3V3,电容,容值:100nF;精度:±10%;额定电压:50V;温度系数:X7R;
C44,2,,GND,电容,容值:100nF;精度:±10%;额定电压:50V;温度系数:X7R;
R29,1,,SYS_3V3,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
R29,2,,NRST,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
C45,1,,NRST,电容,容值:100nF;精度:±10%;额定电压:50V;温度系数:X7R;
C45,2,,GND,电容,容值:100nF;精度:±10%;额定电压:50V;温度系数:X7R;
U19,1,,MCU_USART1_TX_PA9_DEBUG,IC/模块,连接器类型:简牛座;间距:2.54mm;结构:2x5P;额定电流:3A;安装方式:直插;行距:2.54mm;排数:2;每排PIN数:5;触头镀层:金;工作温度:-40℃~+105℃;
U19,2,,SWCLK,IC/模块,连接器类型:简牛座;间距:2.54mm;结构:2x5P;额定电流:3A;安装方式:直插;行距:2.54mm;排数:2;每排PIN数:5;触头镀层:金;工作温度:-40℃~+105℃;
U19,3,,MCU_USART1_RX_PA10_DEBUG,IC/模块,连接器类型:简牛座;间距:2.54mm;结构:2x5P;额定电流:3A;安装方式:直插;行距:2.54mm;排数:2;每排PIN数:5;触头镀层:金;工作温度:-40℃~+105℃;
U19,4,,GND,IC/模块,连接器类型:简牛座;间距:2.54mm;结构:2x5P;额定电流:3A;安装方式:直插;行距:2.54mm;排数:2;每排PIN数:5;触头镀层:金;工作温度:-40℃~+105℃;
U19,5,,NRST,IC/模块,连接器类型:简牛座;间距:2.54mm;结构:2x5P;额定电流:3A;安装方式:直插;行距:2.54mm;排数:2;每排PIN数:5;触头镀层:金;工作温度:-40℃~+105℃;
U19,6,,SWDIO,IC/模块,连接器类型:简牛座;间距:2.54mm;结构:2x5P;额定电流:3A;安装方式:直插;行距:2.54mm;排数:2;每排PIN数:5;触头镀层:金;工作温度:-40℃~+105℃;
U19,7,,,IC/模块,连接器类型:简牛座;间距:2.54mm;结构:2x5P;额定电流:3A;安装方式:直插;行距:2.54mm;排数:2;每排PIN数:5;触头镀层:金;工作温度:-40℃~+105℃;
U19,8,,,IC/模块,连接器类型:简牛座;间距:2.54mm;结构:2x5P;额定电流:3A;安装方式:直插;行距:2.54mm;排数:2;每排PIN数:5;触头镀层:金;工作温度:-40℃~+105℃;
U19,9,,,IC/模块,连接器类型:简牛座;间距:2.54mm;结构:2x5P;额定电流:3A;安装方式:直插;行距:2.54mm;排数:2;每排PIN数:5;触头镀层:金;工作温度:-40℃~+105℃;
U19,10,,,IC/模块,连接器类型:简牛座;间距:2.54mm;结构:2x5P;额定电流:3A;安装方式:直插;行距:2.54mm;排数:2;每排PIN数:5;触头镀层:金;工作温度:-40℃~+105℃;
SW1,1,,NRST,其他,电路结构:单刀单掷;按钮形状:圆形按钮;作用力:2.5N;安装方式:直插;开关长度:6mm;开关宽度:6mm;开关高度:8mm;带支架:不带支架;触点电流:50mA;额定电压:12V;带灯:无;工作寿命:5万次;
SW1,2,,NRST,其他,电路结构:单刀单掷;按钮形状:圆形按钮;作用力:2.5N;安装方式:直插;开关长度:6mm;开关宽度:6mm;开关高度:8mm;带支架:不带支架;触点电流:50mA;额定电压:12V;带灯:无;工作寿命:5万次;
SW1,3,,GND,其他,电路结构:单刀单掷;按钮形状:圆形按钮;作用力:2.5N;安装方式:直插;开关长度:6mm;开关宽度:6mm;开关高度:8mm;带支架:不带支架;触点电流:50mA;额定电压:12V;带灯:无;工作寿命:5万次;
SW1,4,,GND,其他,电路结构:单刀单掷;按钮形状:圆形按钮;作用力:2.5N;安装方式:直插;开关长度:6mm;开关宽度:6mm;开关高度:8mm;带支架:不带支架;触点电流:50mA;额定电压:12V;带灯:无;工作寿命:5万次;
LED1,1,,$10N59,其他,灯头类型:-;发光颜色:红色;正向压降(Vf):2.4V;功率:-;正向电流:20mA;波长:620nm~625nm;二极管配置:独立二极管;透镜颜色:无色透明透镜;色温:-;发光强度:120mcd;发光角度:120°;载带方式:正贴;工作温度:-40℃~+85℃;
LED1,2,,MCU_GPIO_PB13_RED_LED,其他,灯头类型:-;发光颜色:红色;正向压降(Vf):2.4V;功率:-;正向电流:20mA;波长:620nm~625nm;二极管配置:独立二极管;透镜颜色:无色透明透镜;色温:-;发光强度:120mcd;发光角度:120°;载带方式:正贴;工作温度:-40℃~+85℃;
R58,1,,SYS_3V3,电阻,电阻类型:厚膜电阻;阻值:4.7kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
R58,2,,$10N59,电阻,电阻类型:厚膜电阻;阻值:4.7kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
R59,1,,SYS_3V3,电阻,电阻类型:厚膜电阻;阻值:4.7kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
R59,2,,$10N64,电阻,电阻类型:厚膜电阻;阻值:4.7kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
U13,1,,$10N64,IC/模块,灯头类型:-;发光颜色:翠绿色;正向压降(Vf):2.6V~3.2V;功率:-;正向电流:25mA;波长:510nm~531nm;二极管配置:独立二极管;透镜颜色:-;色温:-;发光强度:358mcd;发光角度:120°;载带方式:-;工作温度:-40℃~+85℃;
U13,2,,MCU_GPIO_PB14_GREEN_LED,IC/模块,灯头类型:-;发光颜色:翠绿色;正向压降(Vf):2.6V~3.2V;功率:-;正向电流:25mA;波长:510nm~531nm;二极管配置:独立二极管;透镜颜色:-;色温:-;发光强度:358mcd;发光角度:120°;载带方式:-;工作温度:-40℃~+85℃;
U15,1,,MCU_FDCAN1_TX_PB9,IC/模块,类型:CAN-FD收发器;数据速率:5Mbps;
U15,2,,GND,IC/模块,类型:CAN-FD收发器;数据速率:5Mbps;
U15,3,,SYS_5V,IC/模块,类型:CAN-FD收发器;数据速率:5Mbps;
U15,4,,MCU_FDCAN1_RX_PB8,IC/模块,类型:CAN-FD收发器;数据速率:5Mbps;
U15,5,,SYS_3V3,IC/模块,类型:CAN-FD收发器;数据速率:5Mbps;
U15,6,,$11N2,IC/模块,类型:CAN-FD收发器;数据速率:5Mbps;
U15,7,,$11N1,IC/模块,类型:CAN-FD收发器;数据速率:5Mbps;
U15,8,,GND,IC/模块,类型:CAN-FD收发器;数据速率:5Mbps;
R30,1,,$11N15,电阻,电阻类型:厚膜电阻;阻值:120Ω;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
R30,2,,$11N1,电阻,电阻类型:厚膜电阻;阻值:120Ω;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
CN2,1,,GND,连接器,间距:5mm;安装方式:-;总PIN数:3P;每排PIN数:3;额定电流:10A;额定电压:250V;线规 - AWG:14~20;线规 - 平方毫米:1.5;
CN2,2,,$11N2,连接器,间距:5mm;安装方式:-;总PIN数:3P;每排PIN数:3;额定电流:10A;额定电压:250V;线规 - AWG:14~20;线规 - 平方毫米:1.5;
CN2,3,,$11N1,连接器,间距:5mm;安装方式:-;总PIN数:3P;每排PIN数:3;额定电流:10A;额定电压:250V;线规 - AWG:14~20;线规 - 平方毫米:1.5;
C46,1,,SYS_5V,电容,容值:100nF;精度:±10%;额定电压:50V;温度系数:X7R;
C46,2,,GND,电容,容值:100nF;精度:±10%;额定电压:50V;温度系数:X7R;
C47,1,,GND,电容,容值:100nF;精度:±10%;额定电压:50V;温度系数:X7R;
C47,2,,SYS_3V3,电容,容值:100nF;精度:±10%;额定电压:50V;温度系数:X7R;
H1,1,,$11N15,其他,插针结构:1x2P;间距:2.54mm;行距:-;圆针/方针:方针;安装方式:直插;排数:单排;总PIN位数:2P;额定电流:3A;额定电压:250V;配合针长度:6mm;塑高:2.5mm;端接针长度:3mm;触头材质:黄铜;触头镀层:-;工作温度:-40℃~+105℃;颜色:黑色;
H1,2,,$11N2,其他,插针结构:1x2P;间距:2.54mm;行距:-;圆针/方针:方针;安装方式:直插;排数:单排;总PIN位数:2P;额定电流:3A;额定电压:250V;配合针长度:6mm;塑高:2.5mm;端接针长度:3mm;触头材质:黄铜;触头镀层:-;工作温度:-40℃~+105℃;颜色:黑色;
D7,1,,$11N2,二极管,极性:双向;反向截止电压(Vrwm):24V;钳位电压:42V;峰值脉冲电流(Ipp):7A@8/20us;峰值脉冲功率(Ppp):350W@8/20us;击穿电压(VBR):26.7V;
D7,2,,$11N1,二极管,极性:双向;反向截止电压(Vrwm):24V;钳位电压:42V;峰值脉冲电流(Ipp):7A@8/20us;峰值脉冲功率(Ppp):350W@8/20us;击穿电压(VBR):26.7V;
D7,3,,GND,二极管,极性:双向;反向截止电压(Vrwm):24V;钳位电压:42V;峰值脉冲电流(Ipp):7A@8/20us;峰值脉冲功率(Ppp):350W@8/20us;击穿电压(VBR):26.7V;
U18,1,,GND,IC/模块,核心芯片:SSD1315芯片;接口类型:I2C;尺寸(inch):0.96;像素分辨率:128x64;
U18,2,,SYS_3V3,IC/模块,核心芯片:SSD1315芯片;接口类型:I2C;尺寸(inch):0.96;像素分辨率:128x64;
U18,3,,MCU_I2C2_SCL_PA11_OLED,IC/模块,核心芯片:SSD1315芯片;接口类型:I2C;尺寸(inch):0.96;像素分辨率:128x64;
U18,4,,MCU_I2C2_SDA_PA12_OLED,IC/模块,核心芯片:SSD1315芯片;接口类型:I2C;尺寸(inch):0.96;像素分辨率:128x64;
BUZZER2,1,,SYS_5V,其他,驱动方式:无源(外部驱动);构造类型:电磁式;频率:2.048kHz;声压(SPL):85dB;
BUZZER2,2,,$13N6,其他,驱动方式:无源(外部驱动);构造类型:电磁式;频率:2.048kHz;声压(SPL):85dB;
Q10,1,,$13N8,三极管,晶体管类型:NPN;集电极电流(Ic):1.5A;集射极击穿电压(Vceo):25V;耗散功率(Pd):300mW;直流电流增益(hFE):120@100mA,1.0V;
Q10,2,,GND,三极管,晶体管类型:NPN;集电极电流(Ic):1.5A;集射极击穿电压(Vceo):25V;耗散功率(Pd):300mW;直流电流增益(hFE):120@100mA,1.0V;
Q10,3,,$13N6,三极管,晶体管类型:NPN;集电极电流(Ic):1.5A;集射极击穿电压(Vceo):25V;耗散功率(Pd):300mW;直流电流增益(hFE):120@100mA,1.0V;
D5,1,,$13N6,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(Trr):4ns;
D5,2,,SYS_5V,二极管,二极管配置:独立式;正向压降(Vf):1.25V@150mA;直流反向耐压(Vr):100V;整流电流:150mA;反向恢复时间(Trr):4ns;
R42,1,,GND,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
R42,2,,$13N8,电阻,电阻类型:厚膜电阻;阻值:10kΩ;精度:±1%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
R43,1,,MUC_TIM3_CH2_PB5_BUZZER,电阻,电阻类型:厚膜电阻;阻值:330Ω;精度:±5%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
R43,2,,$13N8,电阻,电阻类型:厚膜电阻;阻值:330Ω;精度:±5%;功率:100mW;工作电压:75V;温度系数:±100ppm/℃;
R47,1,,MCU_I2C2_SCL_PA11_OLED,电阻,电阻类型:厚膜电阻;阻值:2kΩ;精度:±1%;功率:62.5mW;工作电压:50V;温度系数:±100ppm/℃;
R47,2,,SYS_3V3,电阻,电阻类型:厚膜电阻;阻值:2kΩ;精度:±1%;功率:62.5mW;工作电压:50V;温度系数:±100ppm/℃;
R51,1,,MCU_I2C2_SDA_PA12_OLED,电阻,电阻类型:厚膜电阻;阻值:2kΩ;精度:±1%;功率:62.5mW;工作电压:50V;温度系数:±100ppm/℃;
R51,2,,SYS_3V3,电阻,电阻类型:厚膜电阻;阻值:2kΩ;精度:±1%;功率:62.5mW;工作电压:50V;温度系数:±100ppm/℃;
U22,1,,,IC/模块,M3螺丝
U23,1,,,IC/模块,M3螺丝
U24,1,,,IC/模块,M3螺丝
U25,1,,,IC/模块,M3螺丝
CN3,+,,VOUT,连接器,
CN3,-,,GND,连接器,
CN7,+,,VOUT,连接器,
CN7,-,,GND,连接器,
U17,1,,GND,IC/模块,接口类型:I2C;存储容量:64Kbit;时钟频率(fc):1MHz;
U17,2,,GND,IC/模块,接口类型:I2C;存储容量:64Kbit;时钟频率(fc):1MHz;
U17,3,,GND,IC/模块,接口类型:I2C;存储容量:64Kbit;时钟频率(fc):1MHz;
U17,4,,GND,IC/模块,接口类型:I2C;存储容量:64Kbit;时钟频率(fc):1MHz;
U17,5,,MCU_I2C2_SDA_PA12_OLED,IC/模块,接口类型:I2C;存储容量:64Kbit;时钟频率(fc):1MHz;
U17,6,,MCU_I2C2_SCL_PA11_OLED,IC/模块,接口类型:I2C;存储容量:64Kbit;时钟频率(fc):1MHz;
U17,7,,GND,IC/模块,接口类型:I2C;存储容量:64Kbit;时钟频率(fc):1MHz;
U17,8,,SYS_3V3,IC/模块,接口类型:I2C;存储容量:64Kbit;时钟频率(fc):1MHz;
C6,1,,GND,电容,容值:100nF;精度:±10%;额定电压:50V;温度系数:X7R;
C6,2,,SYS_3V3,电容,容值:100nF;精度:±10%;额定电压:50V;温度系数:X7R;
