----------------ATORCH LOAD_Tester Software----------------
------------------CL24/BW150/BW600/DL150-------------------
----------------ATORCH LOAD_Tester Software----------------
DATE,VOLTAGE(V),CURRENT(A),POWER(W),RESISTANCE(Ω),E_QUANTITY(Wh),E_CAPACITY(mAh),NTC_TEMP(℃),CPU_TEMP(℃),MOS_TEMP(℃),FAN_SPEED(RPM),
2026-07-06_17:31:33,22.238001,-5.002000,111.257004,4.444,76.573,3582.366,-34.999,33.0,78.480,100
2026-07-06_17:31:34,22.232000,-5.000000,111.180000,4.446,76.604,3583.755,-34.999,34.0,78.480,100
2026-07-06_17:31:35,22.232000,-4.999000,111.179001,4.442,76.635,3585.144,-34.999,34.0,78.480,100
2026-07-06_17:31:36,22.232000,-5.000000,111.184998,4.447,76.666,3586.533,-34.999,34.0,78.480,100
2026-07-06_17:31:37,22.230000,-4.998000,111.125999,4.447,76.697,3587.921,-34.999,34.0,78.309,100
2026-07-06_17:31:38,22.225000,-5.001000,111.177002,4.445,76.728,3589.310,-34.999,34.0,78.309,100
2026-07-06_17:31:39,22.222000,-5.002000,111.169998,4.445,76.759,3590.700,-34.999,34.0,78.565,100
2026-07-06_17:31:40,22.223000,-4.999000,111.110001,4.444,76.789,3592.089,-34.999,33.0,78.565,100
2026-07-06_17:31:41,22.219000,-5.001000,111.163002,4.444,76.820,3593.478,-34.999,33.0,78.565,100
2026-07-06_17:31:42,22.219000,-5.002000,111.150002,4.444,76.851,3594.866,-34.999,33.0,78.565,100
2026-07-06_17:31:43,22.219000,-5.001000,111.150002,4.445,76.882,3596.255,-34.999,33.0,78.565,100
2026-07-06_17:31:44,22.219000,-4.999000,111.087997,4.442,76.913,3597.644,-34.999,33.0,78.565,100
2026-07-06_17:31:45,22.216000,-5.001000,111.116997,4.438,76.944,3599.034,-34.999,33.0,78.565,100
2026-07-06_17:31:46,22.214001,-5.000000,111.093002,4.442,76.975,3600.422,-34.999,34.0,78.565,100
2026-07-06_17:31:47,22.211000,-5.002000,111.117996,4.443,77.005,3601.811,-34.999,34.0,78.820,100
2026-07-06_17:31:48,22.211000,-5.000000,111.084999,4.441,77.036,3603.200,-34.999,34.0,78.565,100
2026-07-06_17:31:49,22.205000,-5.001000,111.084000,4.439,77.067,3604.588,-34.999,34.0,78.820,100
2026-07-06_17:31:50,22.204000,-5.001000,111.060997,4.441,77.098,3605.977,-34.999,34.0,78.820,100
2026-07-06_17:31:51,22.205999,-5.000000,111.049004,4.441,77.129,3607.366,-34.999,34.0,78.820,100
2026-07-06_17:31:52,22.200001,-5.000000,111.021004,4.440,77.160,3608.754,-34.999,34.0,78.820,100
2026-07-06_17:31:53,22.202000,-4.999000,111.012001,4.439,77.190,3610.143,-34.999,34.0,78.820,100
2026-07-06_17:31:54,22.202999,-4.998000,111.000000,4.440,77.221,3611.532,-34.999,34.0,78.820,100
2026-07-06_17:31:55,22.201000,-5.001000,111.045998,4.438,77.252,3612.921,-34.999,34.0,78.820,100
2026-07-06_17:31:56,22.198999,-5.001000,111.039001,4.438,77.283,3614.309,-34.999,34.0,78.820,100
2026-07-06_17:31:57,22.195999,-5.001000,111.031998,4.438,77.314,3615.698,-34.999,34.0,78.820,100
2026-07-06_17:31:58,22.193001,-5.003000,111.058998,4.435,77.345,3617.087,-34.999,34.0,79.093,100
2026-07-06_17:31:59,22.191000,-5.000000,110.976997,4.436,77.375,3618.475,-34.999,34.0,79.093,100
2026-07-06_17:32:00,22.187000,-4.999000,110.931999,4.436,77.406,3619.864,-34.999,34.0,79.093,100
2026-07-06_17:32:01,22.186001,-4.998000,110.908997,4.438,77.437,3621.252,-34.999,34.0,79.093,100
2026-07-06_17:32:02,22.183001,-5.000000,110.931000,4.437,77.468,3622.641,-34.999,34.0,79.093,100
2026-07-06_17:32:03,22.184999,-4.999000,110.921997,4.437,77.499,3624.030,-34.999,34.0,79.093,100
